id,metro_region,lat,long
IT/AXO,Asso,45.866665,9.266666
IT/ASY,Assoro,37.616665,14.416667
IT/AST,Asti,44.9,8.2
IT/AAP,Atella,40.866665,15.65
IT/ATL,Atena Lucana,40.45,15.55
IT/ATE,Atessa,42.066666,14.45
IT/ZCY,Atina,41.616665,13.8
IT/ZCV,Atri,42.583332,13.966666
IT/ATT,Attigliano,42.516666,12.283334
IT/AUD,Attimis,46.183334,13.3
IT/AUG,Augusta,37.216667,15.216666
IT/AUL,Auletta,40.566666,15.416667
IT/AUA,Aulla,44.216667,9.966666
IT/NDS,Auna di Sotto,46.516666,11.433333
IT/AUS,Aurisina,45.733334,13.666667
IT/ADC,Auronzo di Cadore,46.55,12.433333
IT/ZCW,Ausonia,41.35,13.75
IT/AV2,Avella,40.966667,14.6
IT/AVE,Avellino,40.9,14.783334
IT/AVV,Averara,45.983334,9.616667
IT/AEA,Aversa,40.983334,14.183333
IT/AVT,Avetrana,40.35,17.716667
IT/AVG,Avigliana,45.083332,7.383333
IT/AIN,Avigliano,40.733334,15.716666
IT/AV7,Avio,45.733334,10.933333
IT/AI9,Avise,45.7,7.133333
IT/AVO,Avola,36.9,15.133333
IT/AYM,Aymavilles,45.7,7.233333
IT/ZDA,Azeglio,45.416668,8.0
IT/AZD,Azzano Decimo,45.866665,12.7
IT/AML,Azzano Mella,45.45,10.116667
IT/AZP,Azzano San Paolo,45.65,9.666667
IT/AZT,Azzate,45.783333,8.8
IT/AZW,Azzio,45.883335,8.7
IT/BBE,Bacedasco Basso,44.8,9.816667
IT/ZDE,Badalucco,43.916668,7.85
IT/BIS,Badia a Settimo,43.783333,11.15
IT/BAP,Badia Al Pino,43.4,11.766666
IT/BCG,Badia di Cantignano,43.8,10.5
IT/9PV,Badia Pavese,45.116665,9.483334
IT/BPS,Badia Polesine,45.083332,11.483334
IT/BPZ,Badia Pozzeveri,43.816666,10.65
IT/ERE,Badoere,45.633335,12.083333
IT/BDL,Badolato,38.566666,16.516666
IT/BHA,Bagheria,38.083332,13.5
IT/BGV,Bagnacavallo,44.4,11.983334
IT/BCB,Bagnara Calabra,38.283333,15.8
IT/BDM,Bagnara di Romagna,44.383335,11.816667
IT/BAW,Bagnaria,44.833332,9.116667
IT/BZL,Bagnarola,45.85,12.85
IT/BNA,Bagnatica,45.683334,9.65
IT/BLU,Bagni di Lucca,44.016666,10.583333
IT/BAV,Bagni di Tivoli,41.95,12.716666
IT/BRL,Bagno a Ripoli,43.75,11.316667
IT/BRM,Bagno di Romagna,43.833332,11.95
IT/RSE,Bagno Roselle,42.8,11.133333
IT/BLN,Bagnoli,40.8,14.166667
IT/BGS,Bagnoli di Sopra,45.183334,11.883333
IT/BAL,Bagnolo,42.85,11.6
IT/BCR,Bagnolo Cremasco,45.35,9.6
IT/BAM,Bagnolo Mella,45.433334,10.183333
IT/BOP,Bagnolo Piemonte,44.75,7.3166666
IT/ZEE,Bagnolo San Vito,45.083332,10.883333
IT/ZIM,Bagnoregio,42.616665,12.083333
IT/GOL,Bagolino,45.816666,10.466666
IT/BAI,Baia,40.816666,14.066667
IT/ZBN,Baldichieri d'Asti,44.9,8.083333
IT/BCV,Baldissero Canavese,45.4,7.733333
IT/BLD,Baldissero d'Alba,44.75,7.9
IT/BL7,Baldissero Torinese,45.066666,7.8166666
IT/ZDD,Balestrate,38.05,13.0
IT/LLB,Ballabio,45.9,9.416667
IT/LBM,Balme,45.3,7.2166667
IT/BA2,Balocco,45.45,8.266666
IT/CYZ,Balsorano Nuovo,41.816666,13.566667
IT/NYZ,Balsorano Vecchio,41.8,13.566667
IT/BL3,Balvano,40.65,15.5
IT/AZL,Balzola,45.183334,8.4
IT/B9T,Banchette,45.45,7.866667
IT/BA5,Baone,45.233334,11.683333
IT/BNZ,Baranzate,45.516666,9.116667
IT/BS8,Barasso,45.833332,8.75
IT/BNP,Baratili San Pietro,39.983334,8.55
IT/BBR,Barbara,43.583332,13.016666
IT/B3M,Barbarano Mossano,45.416668,11.533334
IT/BBV,Barbarano Vicentino,45.4,11.533334
IT/BRB,Barbarasco,44.233334,9.933333
IT/BBS,Barbaresco,44.716667,8.083333
IT/BBG,Barbariga,45.4,10.05
IT/BTB,Barbata,45.466667,9.766666
IT/BMU,Barberino di Mugello,44.0,11.233334
IT/BVD,Barberino Val D'Elsa,43.533333,11.166667
IT/YBB,Barbiano,46.6,11.516666
IT/BPO,Barcellona-Pozzo di Gotto,38.15,15.216666
IT/BH9,Barchi,43.666668,12.933333
IT/BCQ,Barco,44.683334,10.483334
IT/B8D,Bardello,45.833332,8.7
IT/BDI,Bardi,44.633335,9.733334
IT/BD2,Bardonecchia,45.083332,6.7
IT/BRR,Bareggio,45.466667,8.983334
IT/BG9,Barengo,45.566666,8.5
IT/ZDC,Barga,44.066666,10.483334
IT/BAH,Barghe,45.683334,10.4
IT/BRI,Bari,41.133335,16.85
IT/BR9,Bariano,45.516666,9.7
IT/BAF,Baricella,44.65,11.533334
IT/BA6,Barile,40.933334,15.666667
IT/RLA,Barlassina,45.65,9.133333
IT/BLT,Barletta,41.316666,16.283333
IT/RRR,Barni,45.9,9.266666
IT/ITY,Barolo,44.616665,7.9333334
IT/BII,Baronissi,40.733334,14.75
IT/ZEH,Baruccana,45.633335,9.15
IT/BZG,Barzago,45.75,9.316667
IT/BZA,Barzana,45.733334,9.566667
IT/AZN,Barzanò,45.733334,9.316667
IT/BAD,Basaldella,46.016666,13.2
IT/BMM,Basalghelle di Mansuè,45.833332,12.5
IT/BZZ,Basaluzzo,44.766666,8.7
IT/BS9,Baschi,42.666668,12.216666
IT/BSB,Basciano,42.583332,13.733334
IT/BSI,Basiglio,45.35,9.166667
IT/BXI,Basiliano,46.0,13.066667
IT/ZED,Basilicanova,44.7,10.35
IT/BS2,Bassano Bresciano,45.316666,10.116667
IT/GAN,Bassignana,45.0,8.733334
IT/OR2,Bastardo,42.866665,12.55
IT/BTA,Bastia,45.35,11.65
IT/BAS,Bastia Umbra,43.066666,12.55
IT/BTG,Bastiglia,44.716667,10.983334
IT/ZBE,Battaglia Terme,45.283333,11.783334
IT/BAT,Battipaglia,40.616665,14.966666
IT/BAZ,Bazzano,42.333332,13.45
IT/BZN,Bazzano,44.5,11.083333
IT/BVC,Bedero Valcuvia,45.916668,8.8
IT/BNI,Bedonia,44.5,9.633333
IT/BIC,Beinasco,45.016666,7.5833335
IT/BNE,Beinette,44.366665,7.65
IT/BFE,Belfiore,45.383335,11.2
IT/BFI,Belforte all'Isauro,43.716667,12.366667
IT/BE7,Belforte del Chienti,43.166668,13.233334
IT/BMF,Belforte Monferrato,44.616665,8.65
IT/BGL,Belgioioso,45.166668,9.316667
IT/BLB,Bellagio,45.983334,9.25
IT/BLA,Bellaria,44.15,12.466666
IT/BIM,Bellaria Igea Marina,44.133335,12.466666
IT/BLR,Bellinzago Lombardo,45.533333,9.433333
IT/IBN,Bellinzago Novarese,45.566666,8.633333
IT/S2A,Bellizzi,40.616665,14.95
IT/BLC,Bellocchi,43.8,12.983334
IT/ZDN,Bellona,41.166668,14.25
IT/BLP,Belpasso,37.583332,14.966666
IT/BEE,Belvedere di Spinello,39.2,16.883333
IT/BDT,Belvedere di Tezze,45.683334,11.766666
IT/BLH,Belvedere Langhe,44.5,7.9666667
IT/BMT,Belvedere Marittimo,39.616665,15.85
IT/BEO,Belvedere Ostrense,43.566666,13.166667
IT/BEV,Bene Vagienna,44.55,7.8333335
IT/BNH,Benestare,38.183334,16.15
IT/BTU,Benetutti,40.45,9.166667
IT/BEN,Benevento,41.116665,14.783334
IT/BEA,Benna,45.516666,8.116667
IT/BVG,Bentivoglio,44.633335,11.416667
IT/BEB,Berbenno,45.8,9.566667
IT/BDV,Berbenno di Valtellina,46.166668,9.733334
IT/BE3,Berchidda,40.783333,9.166667
IT/BZF,Beregazzo con Figliaro,45.766666,8.933333
IT/RGD,Bereguardo,45.25,9.016666
IT/BGO,Bergamo,45.683334,9.716666
IT/ZXJ,Bergantino,45.066666,11.25
IT/B8S,Bergeggi,44.25,8.433333
IT/BER,Berlingo,45.5,10.033334
IT/RLD,Bernalda,40.4,16.683332
IT/BEG,Bernareggio,45.633335,9.4
IT/BTN,Bernate Ticino,45.483334,8.816667
IT/BEZ,Bernezzo,44.383335,7.4333334
IT/BEX,Berra,44.966667,11.966666
IT/BSQ,Bersano,44.983334,10.016666
IT/BIN,Bertinoro,44.133335,12.133333
IT/ZEA,Bertiolo,45.933334,13.05
IT/ZEL,Bertonico,45.233334,9.666667
IT/BZI,Berzo Inferiore,45.916668,10.266666
IT/BNB,Besana in Brianza,45.7,9.283334
IT/BNL,Besenello,45.933334,11.116667
IT/BNT,Besnate,45.7,8.766666
IT/BSZ,Besozzo,45.85,8.65
IT/BES,Bessica,45.733334,11.833333
IT/BT9,Bettola,44.783333,9.6
IT/ZEF,Bettolino,45.416668,9.333333
IT/BT2,Bettolle,43.2,11.8
IT/BT3,Bettona,43.0,12.483334
IT/BUR,Beura,46.066666,8.283334
IT/BCZ,Beura Cardezza,46.083332,8.3
IT/BV6,Bevagna,42.933334,12.6
IT/BVR,Bevera,43.816666,7.5833335
IT/B22,Bevera Di Sirtori,45.733334,9.333333
IT/BTE,Beverate,45.733334,9.416667
IT/VCQ,Bevilacqua,45.233334,11.4
IT/BDN,Biadene,45.783333,12.05
IT/BCD,Biancade,45.633335,12.35
IT/ZDK,Biancavilla,37.633335,14.866667
IT/BNC,Bianco,38.083332,16.15
IT/BD7,Biandrate,45.45,8.466666
IT/BNR,Biandronno,45.816666,8.7
IT/BZE,Bianzè,45.3,8.116667
IT/BA4,Bianzone,46.183334,10.1
IT/BIA,Biassono,45.616665,9.266666
IT/BGD,Bibano Di Godega Di Sant'Urbano,45.916668,12.383333
IT/BB3,Bibbona,43.266666,10.583333
IT/BB8,Bibiana,44.8,7.2833333
IT/IBI,Bibione,45.633335,13.05
IT/B97,Biccari,41.4,15.2
IT/INI,Bicinicco,45.933334,13.25
IT/ZDL,Bienate,45.566666,8.816667
IT/IEN,Bienno,45.933334,10.3
IT/BEI,Bientina,43.7,10.616667
IT/BIG,Bigolino,45.866665,12.0
IT/BNG,Binago,45.783333,8.916667
IT/TN9,Binetto,41.016666,16.7
IT/BG3,Bioglio,45.633335,8.133333
IT/ION,Bione,45.666668,10.333333
IT/ZDJ,Birago,45.65,9.1
IT/BQN,Bisacquino,37.7,13.25
IT/BCE,Bisceglie,41.233334,16.5
IT/ZEC,Bisignano,39.516666,16.283333
IT/ZDI,Bistagno,44.666668,8.366667
IT/BHO,Bisuschio,45.866665,8.866667
IT/BIT,Bitritto,41.033333,16.816668
IT/BT5,Bitti,40.466667,9.383333
IT/BIV,Bivona,37.616665,13.433333
IT/ZDM,Bizzarone,45.833332,8.933333
IT/VTB,Blera,42.266666,12.016666
IT/BP2,Boara Pisani,45.1,11.783334
IT/BOB,Bobbio,44.766666,9.383333
IT/OCA,Boca,45.666668,8.4
IT/BLM,Bodio Lomnago,45.783333,8.75
IT/BFA,Boffalora d'Adda,45.35,9.483334
IT/BTI,Boffalora sopra Ticino,45.466667,8.833333
IT/BET,Boglietto,44.75,8.2
IT/BG2,Bognanco,46.116665,8.2
IT/OOO,Bogogno,45.666668,8.533334
IT/3BJ,Bojano,41.483334,14.466666
IT/VA2,Bolladello,45.683334,8.866667
IT/BOE,Bollate,45.55,9.1
IT/BLG,Bollengo,45.466667,7.95
IT/BLQ,Bologna,44.5,11.35
IT/PE2,Bolognano,42.216667,13.95
IT/6TI,Bolsena,42.65,11.983334
IT/BLE,Boltiere,45.6,9.566667
IT/BLV,Bolzano Novarese,45.766666,8.45
IT/BZV,Bolzano Vicentino,45.6,11.616667
IT/OAA,Bonagia,38.05,12.583333
IT/BTP,Bonate di Sopra,45.666668,9.55
IT/BOT,Bonate Sotto,45.666668,9.55
IT/ZDV,Bonea,41.066666,14.616667
IT/BFO,Bonefro,41.7,14.933333
IT/BNM,Bonemerse,45.1,10.066667
IT/BFR,Bonferraro,45.166668,11.0
IT/NNB,Bonnanaro,40.533333,8.75
IT/BAJ,Bora Bassa,44.066666,12.283334
IT/BGH,Bordighera,43.766666,7.6666665
IT/BRT,Boretto,44.9,10.55
IT/BTR,Borgaro Torinese,45.15,7.65
IT/PA3,Borgetto,38.033333,13.133333
IT/ZDF,Borghetto di Borbera,44.716667,8.933333
IT/BLO,Borghetto Lodigiano,45.216667,9.483334
IT/BBU,Borgo a Buggiano,43.866665,10.716666
IT/BCS,Borgo Chiese,45.883335,10.6
IT/B2M,Borgo Montello,41.5,12.766666
IT/ZDW,Borgo Piave,41.483334,12.866667
IT/PVB,Borgo Priolo,44.966667,9.133333
IT/BSA,Borgo Sabotino,41.416668,12.816667
IT/BDO,Borgo San Donato,41.4,13.0
IT/ZDH,Borgo San Giacomo,45.35,9.966666
IT/BRV,Borgo San Giovanni,45.283333,9.433333
IT/BM2,Borgo San Martino,45.083332,8.516666
IT/BSR,Borgo San Michele,41.433334,12.966666
IT/OGS,Borgo San Siro,45.25,9.033334
IT/ZDR,Borgo Santa Maria,43.866665,12.8
IT/BTW,Borgo Tossignano,44.266666,11.583333
IT/BVO,Borgo Val di Taro,44.483334,9.766666
IT/BG4,Borgo Valbelluna,46.05,12.066667
IT/BVU,Borgo Valsugana,46.05,11.45
IT/BVE,Borgo Vercelli,45.35,8.466666
IT/BIL,Borgo Virgilio,45.116665,10.783334
IT/L9V,Borgo Vodice,41.333332,13.1
IT/ZDU,Borgoforte,45.05,10.75
IT/BOG,Borgofranco d'Ivrea,45.5,7.85
IT/B2P,Borgofranco Sul Po,45.066666,11.333333
IT/USG,Borgone Susa,45.116665,7.233333
IT/BGI,Borgoricco,45.533333,11.95
IT/RIE,Borgorose,42.183334,13.233334
IT/BTL,Borgosatollo,45.466667,10.233334
IT/BMI,Bormio,46.466667,10.366667
IT/BOC,Bornasco,45.266666,9.2
IT/ZIA,Borriana,45.5,8.033334
IT/BSE,Borsea,44.6,10.433333
IT/RSO,Borso del Grappa,45.816666,11.8
IT/BRZ,Borzago,46.083332,10.716666
IT/BZB,Borzano di Albinea,44.6,10.633333
IT/ZBB,Borzonasca,44.416668,9.383333
IT/BOA,Bosa,40.3,8.5
IT/BCH,Bosco Chiesanuova,45.616665,11.033334
IT/2BO,Bosco di Scandiano,44.616665,10.65
IT/BSM,Bosco Marengo,44.816666,8.683333
IT/BME,Bosco Mesola,44.866665,12.216666
IT/BSC,Bosconero,45.266666,7.75
IT/BAE,Boscoreale,40.783333,14.466666
IT/NPL,Boscotrecase,40.766666,14.45
IT/BTV,Bosentino,46.0,11.2
IT/OIO,Bosio,44.633335,8.783334
IT/BSP,Bosisio Parini,45.8,9.266666
IT/BSS,Bosnasco,45.05,9.35
IT/BOS,Bossolasco,44.516666,8.033334
IT/TBL,Botricello,38.933334,16.85
IT/ZDG,Bottanuco,45.633335,9.5
IT/BTC,Botticino Sera,45.533333,10.3
IT/BVM,Bova Marina,37.933334,15.916667
IT/BMA,Bovalino Marina,38.15,16.166666
IT/ZDX,Bovezzo,45.583332,10.233334
IT/BOV,Bovolenta,45.266666,11.933333
IT/BOZ,Bozzolo,45.1,10.483334
IT/BR2,Bracciano,42.1,12.166667
IT/NDC,Brandico,45.45,10.05
IT/BIZ,Brandizzo,45.166668,7.8333335
IT/BDD,Brebbia,45.833332,8.65
IT/BPV,Breda di Piave,45.716667,12.316667
IT/GGB,Bregano,45.833332,8.683333
IT/BRS,Brembate,45.6,9.533334
IT/BMS,Brembate di Sopra,45.716667,9.583333
IT/BBI,Brembilla,45.816666,9.6
IT/BBM,Brembio,45.216667,9.566667
IT/BRN,Brendola,45.466667,11.45
IT/BBA,Brenna,45.716667,9.166667
IT/BXO,Breno,45.95,10.3
IT/VE2,Brentino Belluno,45.65,10.883333
IT/BAB,Bressana Bottarone,45.083332,9.116667
IT/BZ2,Bressanone,46.7,11.65
IT/BSV,Bressanvido,45.65,11.616667
IT/BDB,Brezzo Di Bedero,45.983334,8.716666
IT/BBN,Bribano,46.1,12.066667
IT/BHS,Bricherasio,44.816666,7.3
IT/AII,Brignano Frascata,44.8,9.033334
IT/BGA,Brignano Gera d 'Adda,45.533333,9.633333
IT/BDS,Brindisi,40.633335,17.933332
IT/OSC,Briosco,45.7,9.233334
IT/BVV,Brissago Valtravaglia,45.95,8.733334
IT/B5E,Brissogne,45.716667,7.4
IT/ZLD,Broccostella,41.683334,13.633333
IT/ZDQ,Brogliano,45.583332,11.366667
IT/ZDO,Brolo,38.15,14.833333
IT/ZDY,Broni,45.066666,9.266666
IT/BZY,Bronte,37.783333,14.833333
IT/ZDT,Bronzolo,46.4,11.316667
IT/S8S,Brossasco,44.566666,7.35
IT/BZR,Brozzo,45.716667,10.216666
IT/BHR,Brugherio,45.533333,9.283334
IT/BRD,Brugine,45.3,12.0
IT/BDR,Brugnetto di Ripe,43.666668,13.083333
IT/BRU,Brunello,45.766666,8.883333
IT/ZDS,Brunico,46.8,11.933333
IT/BPT,Brusaporto,45.666668,9.75
IT/BCC,Brusciano,40.916668,14.416667
IT/BMP,Brusimpiano,45.95,8.883333
IT/BNN,Brusnengo,45.6,8.25
IT/BZU,Bruzzano,45.533333,9.183333
IT/UBA,Bubano,44.4,11.783334
IT/BUB,Bubbio,44.65,8.283334
IT/BCO,Buccino,40.633335,15.383333
IT/UNE,Bucine,43.483334,11.616667
IT/BUD,Budrio,44.533333,11.533334
IT/BD5,Budrio,44.75,10.733334
IT/B52,Buggiano,43.883335,10.716666
IT/IBM,Buglio In Monte,46.183334,9.666667
IT/BGU,Buguggiate,45.783333,8.8
IT/BBJ,Buja,46.2,13.116667
IT/ZKJ,Bulciago,45.75,9.283334
IT/ZEI,Bulgarograsso,45.733334,9.0
IT/B8C,Bulgorello di Cadorago,45.716667,9.05
IT/BBT,Buonabitacolo,40.266666,15.616667
IT/SI2,Buonconvento,43.133335,11.483334
IT/BUV,Buonvicino,39.683334,15.883333
IT/BMG,Burago Di Molgora,45.583332,9.383333
IT/BR4,Burgos,40.383335,8.983334
IT/BUI,Buriasco,44.866665,7.4
IT/BRO,Burolo,45.483334,7.9166665
IT/NZO,Buronzo,45.466667,8.266666
IT/BSU,Busalla,44.566666,8.95
IT/BUO,Busano,45.333332,7.65
IT/BUT,Buscate,45.55,8.816667
IT/ZEB,Busche,46.033333,11.983334
IT/WCO,Buscoldo,45.1,10.683333
IT/ZKK,Buseto Palizzolo,38.016666,12.716666
IT/BGJ,Busnago,45.616665,9.466666
IT/BST,Busseto,44.983334,10.033334
IT/BOF,Bussi Officine,42.2,13.85
IT/BUZ,Bussi sul Tirino,42.2,13.816667
IT/BUL,Bussolengo,45.466667,10.85
IT/SXN,Bussoleno,45.133335,7.15
IT/BUP,Buti,43.733334,10.583333
IT/BPA,Buttapietra,45.333332,11.0
IT/BUE,Buttigliera Alta,45.066666,7.4333334
IT/CFM,Ca de Fabbri,44.616665,11.45
IT/CID,Ca' di David,45.45,10.916667
IT/LUR,Ca' di Lugo,44.466667,11.883333
IT/TII,Ca' Rainati,45.783333,11.183333
IT/OIR,Cabras,39.916668,8.533334
IT/CDY,Cadè,44.733334,10.533334
IT/C2V,Cadegliano Viconago,45.95,8.833333
IT/CAD,Cadelbosco di Sopra,44.75,10.583333
IT/DBS,Cadelbosco di Sotto,44.8,10.616667
IT/DEX,Cadeo,44.966667,9.833333
IT/CDZ,Cadola,46.166668,12.283334
IT/CNH,Cadoneghe,45.433334,11.916667
IT/CDR,Cadorago,45.716667,9.05
IT/AEZ,Cadrezzate,45.8,8.633333
IT/ZGE,Cadriano,44.533333,11.383333
IT/CNM,Caerano di San Marco,45.783333,12.0
IT/CFS,Cafasse,45.25,7.516667
IT/KGI,Cagli,43.55,12.65
IT/CAG,Cagliari,39.216667,9.116667
IT/3CO,Cagno,45.8,8.916667
IT/CAJ,Caianello,41.3,14.033334
IT/CE3,Caiazzo,41.166668,14.35
IT/CYO,Caino,45.616665,10.316667
IT/CO7,Caiolo,46.15,9.8
IT/XAC,Cairano,40.883335,15.366667
IT/CMO,Cairo Montenotte,44.4,8.266666
IT/NNE,Cala Gonone,40.3,9.633333
IT/CLA,Calamandrana,44.716667,8.316667
IT/KMT,Calamita,42.733334,10.366667
IT/OLL,Calangianus,40.916668,9.183333
IT/CLS,Calasetta,39.05,8.366667
IT/C7L,Calatabiano,37.816666,15.233334
IT/LFM,Calatafimi,37.916668,12.866667
IT/CLR,Calcara,44.55,11.1
IT/YZA,Calceranica Al Lago,46.066666,11.233334
IT/ZFA,Calcinaia,43.683334,10.616667
IT/CCT,Calcinate,45.616665,9.766666
IT/BCA,Calcinato,45.45,10.4
IT/ZGW,Calcinelli,43.75,12.916667
IT/CLC,Calcio,45.5,9.85
IT/COX,Calco,45.716667,9.4
IT/CA7,Caldaro,46.416668,11.233334
IT/COD,Caldarola,43.133335,13.216666
IT/ZFT,Calderano,45.9,12.5
IT/ALD,Calderino,44.433334,11.183333
IT/LDR,Caldiero,45.4,11.166667
IT/ALN,Caldine,43.833332,11.3
IT/LDG,Caldogno,45.6,11.5
IT/ZZQ,Caldonazzo,45.983334,11.25
IT/PPI,Caleppio di Settala,45.433334,9.383333
IT/CLX,Calerno,44.75,10.483334
IT/QEE,Calisese,44.1,12.3
IT/ZHD,Calitri,40.9,15.433333
IT/ZZA,Calizzano,44.233334,8.116667
IT/2TA,Calliano,45.0,8.25
IT/ZFP,Calliano,45.933334,11.083333
IT/CXB,Calmasino,45.516666,10.75
IT/COY,Calolziocorte,45.8,9.433333
IT/OO8,Calosso,44.733334,8.233334
IT/ZET,Caltagirone,37.233334,14.516666
IT/CXX,Caltignaga,45.516666,8.583333
IT/C34,Calto,44.983334,11.35
IT/LRN,Caltrano,45.766666,11.45
IT/CLD,Calusco d'Adda,45.683334,9.45
IT/ALU,Caluso,45.3,7.883333
IT/CV7,Calvagese della Riviera,45.533333,10.433333
IT/LVJ,Calvatone,45.116665,10.433333
IT/CVO,Calvenzano,45.483334,9.6
IT/C6V,Calvi,41.066666,14.866667
IT/DUB,Calvi dell'Umbria,42.4,12.566667
IT/GNC,Calvignasco,45.316666,9.016666
IT/AVS,Calvisano,45.333332,10.333333
IT/CAZ,Calzolaro,43.333332,12.2
IT/KMR,Camaiore,43.933334,10.3
IT/ZBG,Camaro,38.2,15.516666
IT/AMR,Camerana,44.416668,8.133333
IT/CXI,Cameri,45.5,8.65
IT/YCA,Camerino,43.133335,13.066667
IT/ZYB,Camerlata,45.783333,9.083333
IT/2CA,Camerlona,44.433334,12.1
IT/CMM,Camignone,45.616665,10.066667
IT/CRD,Camin,45.4,11.95
IT/CS4,Camisano,45.433334,9.733334
IT/CMV,Camisano Vicentino,45.516666,11.7
IT/ZGC,Cammarata,37.633335,13.633333
IT/CNJ,Camnago,45.683334,9.116667
IT/GLJ,Camogli,44.35,9.15
IT/PAG,Campagna,40.666668,15.1
IT/CL3,Campagna Lupia,45.35,12.1
IT/GO2,Campagnatico,42.883335,11.266666
IT/CEH,Campagnola Emilia,44.85,10.75
IT/CPG,Campegine,44.783333,10.533334
IT/CMP,Campello sul Clitunno,42.816666,12.783334
IT/C5T,Campi Salentina,40.4,18.016666
IT/ZAC,Campiglia dei Berici,45.333332,11.533334
IT/LII,Campiglia Marittima,43.05,10.6
IT/CEF,Campiglione-Fenile,44.8,7.3166666
IT/ZFO,Campigo,45.65,11.95
IT/PO9,Campione d'Italia,45.966667,8.966666
IT/65A,Campitello,45.083332,10.6
IT/LIT,Campli,42.716667,13.683333
IT/CPB,Campo Calabro,38.216667,15.65
IT/C2P,Campo di Pietra,45.7,12.533334
IT/CMH,Campo Di Trens,46.883335,11.483334
IT/ZEO,Campo Ligure,44.533333,8.7
IT/LLV,Campo Nell'Elba,42.733334,10.233334
IT/OMT,Campo San Martino,45.533333,11.8
IT/TUR,Campo Tures (Sand in Taufers),46.916668,11.95
IT/AAA,Campobello di Licata,37.25,13.916667
IT/ZGQ,Campobello di Mazara,37.633335,12.75
IT/CMX,Campochiaro,41.45,14.5
IT/CXS,Campochiesa,44.116665,8.316667
IT/DI3,Campodipietra,41.566666,14.75
IT/CPD,Campodoro,45.483334,11.733334
IT/CFR,Campofelice di Roccella,37.983334,13.883333
IT/C55,Campofilone,43.066666,13.8
IT/CMD,Campoformido,46.016666,13.166667
IT/CGA,Campogalliano,44.683334,10.833333
IT/ACM,Campoleone,41.65,12.616667
IT/MGI,Campolongo Maggiore,45.333332,12.033334
IT/CSB,Campolongo sul Brenta,45.816666,11.683333
IT/C5N,Campolongo Tapogliano,45.883335,13.4
IT/MPR,Campomarino,41.95,15.033334
IT/CCP,Campomorone,44.5,8.883333
IT/CG4,Camponogara,45.383335,12.7
IT/PP2,Camporeale,37.883335,13.083333
IT/AMP,Camporosso,43.816666,7.633333
IT/ZFY,Camporotondo Etneo,37.55,15.0
IT/CSX,Camposano,40.95,14.583333
IT/ECM,Camposanto,44.783333,11.133333
IT/CPV,Campoverde,41.533333,12.716666
IT/CDB,Canale D'alba,44.8,7.983333
IT/NAA,Canavaccio,43.7,12.683333
IT/ZGF,Cancello Ed Arnone,41.066666,14.016666
IT/CN6,Candelo,45.55,8.116667
IT/CDU,Candelù,45.733334,12.383333
IT/CIQ,Candia,43.566666,13.483334
IT/ZHL,Candiolo,44.95,7.6
IT/ANP,Canepina,42.383335,12.233334
IT/ZGG,Caneva,45.966667,12.433333
IT/ZEP,Canicatti,37.35,13.85
IT/ICS,Canicossa,45.066666,10.616667
IT/VB2,Canino,42.45,11.75
IT/CR9,Cannara,43.0,12.583333
IT/NET,Canneto,38.483334,14.966666
IT/ATP,Canneto Pavese,45.05,9.283334
IT/NGO,Canneto sull'Oglio,45.15,10.416667
IT/NN3,Cannobio,46.066666,8.7
IT/KDA,Canonica d'Adda,45.566666,9.533334
IT/BCP,Canosa di Puglia,41.216667,16.066668
IT/KNS,Canosa Sannita,42.283333,14.3
IT/ONZ,Canossa,44.6,10.416667
IT/CVK,Canove,44.783333,8.1
IT/NTG,Cantagallo,44.016666,11.083333
IT/ALP,Cantalupo,45.566666,8.966666
IT/CN5,Cantarana,45.183334,12.083333
IT/CTQ,Cantello,45.816666,8.9
IT/CT4,Canterano,41.933334,13.033334
IT/CAU,Cantù,45.733334,9.133333
IT/C5O,Canzo,45.85,9.266666
IT/AOR,Caorle,45.6,12.883333
IT/CR3,Caorso,45.05,9.866667
IT/SA5,Capaccio,40.416668,15.083333
IT/ZGL,Capaci,38.166668,13.233334
IT/BPI,Capalbio,42.45,11.416667
IT/APE,Capalle,43.833332,11.116667
IT/CI5,Capannoli,43.583332,10.683333
IT/MAY,Capannori,43.833332,10.566667
IT/CCB,Cape Carbonara,39.1,9.516666
IT/ZGM,Capena,42.133335,12.533334
IT/CG6,Capergnanica,45.333332,9.633333
IT/CS2,Capestrano,42.266666,13.766666
IT/CPZ,Capezzano Pianore,43.95,10.233334
IT/CP7,Capiago,45.766666,9.116667
IT/PTL,Capistrello,41.95,13.383333
IT/COQ,Capo d'Orlando,38.166668,14.75
IT/CCE,Capocolle,44.15,12.166667
IT/ZGP,Capodrise,41.05,14.333333
IT/CAA,Capolona,43.566666,11.866667
IT/APG,Caponago,45.566666,9.366667
IT/OAT,Capostrada,43.95,10.9
IT/CC5,Cappella Cantone,45.233334,9.833333
IT/CMK,Cappella Maggiore,45.966667,12.35
IT/CPE,Cappelle sul Tavo,42.466667,14.1
IT/CT2,Capracotta,41.833332,14.25
IT/CPA,Capraia,43.05,9.833333
IT/FCM,Capraia e Limite,43.75,10.983334
IT/QRA,Capralba,45.433334,9.633333
IT/CA5,Caprarola,42.316666,12.233334
IT/ZGS,Caprazzino,43.766666,12.45
IT/CHL,Caprese Michelangelo,43.633335,11.983334
